TripID,Date,From_Station,To_Station,Distance_km,Fare,Cost_per_passenger,Passengers,Ticket_Type,Remarks
77795,21/11/2022,Pragati Maidan,Punjabi Bagh,1.75,149.17,30.96,25,Smart Card,peak
84081,04/07/2022,Laxmi Nagar,Noida City Centre,11.28,11.57,116.63,13,Return,off-peak
98990,24/03/2024,Model Town,Hauz Khas,1.81,78.1,61.94,23,Return,
64947,12/03/2023,   Chandni Chowk   ,Shivaji Park,3.83,25.58,58.17,20,Tourist Card,off-peak
93472,26/06/2023,Laxmi Nagar,AIIMS,4.31,106.1,41.54,16,Return,maintenance
76972,26/04/2023,Rajiv Chowk,Punjabi Bagh,9.9,64.47,7.74,23,Single,peak
145364,24/04/2022,  Chandni Chowk   ,Janakpuri West,5.02,31.89,31.05,21,Smart Card,
133534,21/01/2022,Inderlok,Pragati Maidan,1.8,157.29,100.68,20,Single,off-peak
92950,18/09/2024,  JASOLA VIHAR ,Rajiv Chowk,4.73,59.1,51.87,19,Return,peak
105433,07/08/2022,  Chandni Chowk ,Noida City Centre,9.03,180.23,85.74,26,Tourist Card,festival
55420,04/09/2024,Kashmere Gate,Barakhamba Road,5.87,50.71,35.24,21,Return,weekend
38715,08/05/2023,Pragati Maidan,Noida City Centre,5.43,114.41,38.68,19,Smart Card,festival
70120,27/10/2023,Model Town,Noida City Centre,3.74,117.19,25.35,28,Single,weekend
26807,09/07/2022,AIIMS,Barakhamba Road,7.4,132.18,35.95,,Return,
89490,01/12/2022,Janakpuri West,Kirti Nagar,4.32,52.23,118.41,14,Smart Card,peak
125201,03/08/2024,Rajouri Garden,Rajiv Chowk,3.36,138.58,44.34,31,Single,festival
45839,13/06/2024, old delhi   ,Jasola Vihar,6.48,121.01,71.5,23,Tourist Card,maintenance
95458,16/07/2022,Kalkaji Mandir,Hauz Khas,2.78,139.58,71.16,24,Single,peak
9504,14/10/2024,   CENTRAL SECRETARIAT   ,Inderlok,17.12,123.09,60.31,21,Tourist Card,maintenance
69520,20/03/2023,New Delhi,Kashmere Gate,7.73,71.51,110.81,16,Return,peak
112991,23/04/2023,Punjabi Bagh,AIIMS,1.5,64.52,70.08,30,Single,peak
39072,02/04/2022,Shivaji Park,Kirti Nagar,3.29,127.02,67.74,19,Tourist Card,off-peak
108213,25/05/2023, janakpuri west   ,Jasola Vihar,6.31,100.11,46.23,22,Single,weekend
59766,17/10/2022,Noida City Centre,AIIMS,0.62,70.26,106.64,19,Tourist Card,off-peak
17154,01/11/2023,Janakpuri West,Kirti Nagar,4.91,197.63,115.2,18,Tourist Card,weekend
137051,06/03/2023,Dilshad Garden,Rajouri Garden,0.58,45.69,49.39,30,Smart Card,weekend
34965,30/12/2024,Mandi House,Rajouri Garden,5.67,180.28,57.05,26,Single,festival
46858,03/11/2022,Janakpuri West,Rajouri Garden,4.25,176.43,15.56,23,Single,weekend
6911,01/04/2023,Jasola Vihar,Shivaji Park,2.46,149.78,117.12,15,Tourist Card,weekend
86206,29/10/2022,Netaji Subhash Place,Shivaji Park,0.71,86.4,7,21,Single,peak
123258,03/04/2022,Pragati Maidan,Model Town,13.41,119.77,27.35,19,,festival
138052,12/07/2023,Kashmere Gate,Old Delhi,0.55,78.73,65.43,19,Single,off-peak
97662,29/03/2022,Dilshad Garden,Rajouri Garden,7.32,158.33,57,20,Single,maintenance
127897,23/03/2023,Kirti Nagar,Hauz Khas,1.02,176.36,56.89,24,Smart Card,
61064,15/12/2023,  Inderlok ,Central Secretariat,13.31,165.29,58.42,19,Single,off-peak
109788,11/02/2024,Inderlok,New Delhi,5.81,80.86,57,18,Smart Card,festival
39280,30/08/2024,   punjabi bagh  ,Pragati Maidan,11.95,88.78,16.19,19,Return,peak
78816,17/09/2024, kashmere gate   ,Hauz Khas,2.43,84.88,88.52,9,Single,peak
149183,10/02/2024,Shivaji Park,Jasola Vihar,7.94,120.29,29.04,21,Smart Card,weekend
136512,20/02/2023,Jasola Vihar,Kirti Nagar,5.32,94.03,101.99,20,Tourist Card,festival
126304,17/08/2024,   Mandi House ,Kalkaji Mandir,0.99,74.48,85.18,16,Tourist Card,maintenance
124918,10/02/2024,Barakhamba Road,Chandni Chowk,1.24,108.08,106.79,22,Return,peak
104798,11/02/2022,New Delhi,Hauz Khas,0.84,130.92,74.22,14,Tourist Card,weekend
29957,24/01/2022,  Rajouri Garden  ,Mandi House,1.43,27.89,83.22,21,Tourist Card,peak
92602,19/04/2024,Barakhamba Road,Pragati Maidan,0.58,177.17,46.3,25,Single,maintenance
64028,10/01/2024,Hauz Khas,Janakpuri West,3.53,90.16,14.58,24,Tourist Card,festival
125427,21/08/2024,Jasola Vihar,Shivaji Park,12.64,135.07,108.51,29,Tourist Card,
140939,15/03/2024,Laxmi Nagar,Kalkaji Mandir,1.45,22.78,54.35,21,Tourist Card,
48356,22/06/2023,Kalkaji Mandir,Kashmere Gate,1.86,196.64,59.78,17,Tourist Card,off-peak
115054,16/06/2024,  Rajiv Chowk   ,Inderlok,2.01,116.38,96.84,18,Tourist Card,
141215,18/07/2024,Punjabi Bagh,Janakpuri West,6.16,167.93,19.88,17,Tourist Card,
94440,14/12/2022, Pragati Maidan ,New Delhi,3.52,111.88,64.04,19,Smart Card,
88341,09/08/2024, Rajiv Chowk ,Shivaji Park,6.12,158.47,103.09,20,Return,off-peak
147604,05/11/2022,Kirti Nagar,Old Delhi,1,109.24,98.17,15,Return,off-peak
83589,27/12/2024,Central Secretariat,Mandi House,15.79,104.08,54.06,18,Return,peak
101016,23/02/2023, Chandni Chowk ,New Delhi,1.16,19.68,61.85,23,Tourist Card,weekend
89571,17/03/2022,Janakpuri West,Punjabi Bagh,2.18,90.33,102.31,29,Smart Card,weekend
123288,21/12/2024,Netaji Subhash Place,Old Delhi,15.89,18.06,94.08,23,Smart Card,peak
28083,08/11/2022,Jasola Vihar,Rajiv Chowk,5.54,11.99,26.47,22,Smart Card,peak
7789,27/01/2022,Laxmi Nagar,Noida City Centre,2.17,126.26,30.8,17,Return,off-peak
63531,01/12/2024,Rajouri Garden,Rajiv Chowk,23.41,142.39,83.42,24,Tourist Card,
60921,30/10/2023,   mandi house   ,Laxmi Nagar,1.62,150.58,104.85,25,Return,weekend
63937,20/03/2024,   Rajouri Garden ,Hauz Khas,6.88,186.34,47.19,,Tourist Card,
30112,27/07/2022,New Delhi,Mandi House,17.98,162.74,119.5,18,Smart Card,maintenance
96723,24/06/2023, chandni chowk ,Mandi House,15.43,63.07,116.02,18,Single,
56493,29/06/2024,  Jasola Vihar  ,Kirti Nagar,13.63,116.34,102.53,20,Tourist Card,
7100,01/09/2024,Jasola Vihar,Pragati Maidan,4.53,71.03,43.29,22,Smart Card,weekend
51400,25/10/2024,  AIIMS ,Punjabi Bagh,9.65,101.02,11.52,14,Single,peak
127735,25/09/2022,Central Secretariat,Old Delhi,1.23,22.86,80.53,25,Smart Card,peak
122812,20/04/2022,AIIMS,Rajiv Chowk,1.65,115.9,53.9,19,Smart Card,maintenance
28672,27/08/2022, Rajouri Garden  ,Dilshad Garden,1.3,147.33,97.73,18,Smart Card,weekend
90354,05/04/2023, Jasola Vihar   ,Inderlok,9.99,15.79,78.46,15,Tourist Card,festival
42081,28/07/2022,   Model Town ,Kalkaji Mandir,2.56,152.43,47.82,16,Return,maintenance
137245,06/07/2024,Pragati Maidan,New Delhi,4.51,38.41,39.57,19,Return,maintenance
3632,16/06/2022,Model Town,Kirti Nagar,8.85,103.1,39.12,20,Smart Card,maintenance
104577,29/09/2023, Kirti Nagar  ,Dilshad Garden,4.32,77.12,26.17,21,Smart Card,
90537,07/07/2024,AIIMS,Rajiv Chowk,0.92,144.67,56.4,16,Tourist Card,
3192,27/09/2024,   AIIMS   ,Chandni Chowk,10.98,137.58,28.96,25,Single,festival
53353,04/10/2023,Netaji Subhash Place,Barakhamba Road,2.07,69.89,97.91,21,Tourist Card,off-peak
117361,19/12/2023,Netaji Subhash Place,Jasola Vihar,2.82,102.38,76.05,18,Smart Card,
30621,02/10/2023, HAUZ KHAS ,Janakpuri West,3.52,39.76,45.27,22,Single,peak
26036,19/06/2024,   netaji subhash place   ,Barakhamba Road,1.05,53.9,47.09,18,Smart Card,off-peak
148475,14/04/2022,   Model Town   ,Central Secretariat,0.79,137.38,54.85,19,Smart Card,peak
145129,02/10/2023,Laxmi Nagar,Barakhamba Road,5.41,19.17,48.53,,Return,weekend
72931,20/01/2022,Kalkaji Mandir,Central Secretariat,7.08,157.22,97.9,14,Single,festival
21224,13/01/2024,Barakhamba Road,Chandni Chowk,11.35,67.05,87.2,23,Tourist Card,peak
37488,10/05/2024,  AIIMS   ,Kalkaji Mandir,9.14,14.78,102.83,20,Single,weekend
128564,25/01/2023,   Central Secretariat  ,Inderlok,9.65,44,77.61,16,Single,festival
104132,28/05/2023,Janakpuri West,Jasola Vihar,22.92,52.1,48.37,22,Tourist Card,off-peak
10750,17/01/2022,Rajouri Garden,Janakpuri West,5.23,63.35,12.11,14,Single,
89882,17/12/2024, Inderlok   ,Model Town,10.79,89.62,66.22,20,Single,peak
29301,19/02/2023,Hauz Khas,Netaji Subhash Place,12.79,173.21,10.07,27,Single,festival
120576,07/12/2022,Chandni Chowk,Kalkaji Mandir,2.38,138.98,12.67,20,Tourist Card,off-peak
22421,26/01/2022,Janakpuri West,Noida City Centre,0.61,158.14,10.91,19,Return,maintenance
135871,24/08/2022,   Shivaji Park ,Mandi House,19.47,133.55,23.25,24,Return,peak
141707,08/05/2022,   Mandi House ,Hauz Khas,3.8,188.29,62.6,16,Tourist Card,off-peak
41425,13/05/2022,Barakhamba Road,New Delhi,21.83,162.94,33.13,22,Smart Card,festival
164,10/08/2023,Dilshad Garden,Pragati Maidan,1.37,184.27,94.43,18,Smart Card,
131744,17/03/2022,Kirti Nagar,Inderlok,7.62,20.61,66.85,19,Single,off-peak
149798,07/01/2023,Jasola Vihar,Noida City Centre,1.36,90.76,40.69,22,Return,maintenance
16053,16/11/2023, new delhi   ,Janakpuri West,3.32,128.27,60.54,22,Return,maintenance
113133,03/01/2024,Mandi House,Chandni Chowk,0.8,72.99,57.02,19,Smart Card,maintenance
59354,06/01/2023,Central Secretariat,New Delhi,0.89,141.19,65.19,19,Single,
60429,04/01/2024,Rajiv Chowk,Rajouri Garden,7.02,29.26,117.43,21,Tourist Card,peak
136615,11/12/2023, Hauz Khas  ,Kashmere Gate,0.8,169.56,22.82,22,Return,off-peak
106298,25/08/2023,  netaji subhash place   ,Kashmere Gate,5.77,20.59,71.88,18,Single,weekend
24023,15/08/2024,Model Town,Shivaji Park,11.89,145.04,90.73,18,Return,maintenance
116982,26/08/2022,  Laxmi Nagar  ,AIIMS,9.24,152.98,24.37,15,Return,peak
6549,08/06/2022,Rajouri Garden,Netaji Subhash Place,4.54,60.17,32.83,22,Tourist Card,
89819,14/10/2022, Noida City Centre   ,AIIMS,16.11,31.55,95.52,19,Return,maintenance
63038,17/05/2024,AIIMS,Old Delhi,20.23,111.97,13.59,19,Single,festival
70018,06/05/2024,Noida City Centre,Laxmi Nagar,13.75,138.04,17.6,21,Smart Card,festival
69253,04/02/2024,Chandni Chowk,Hauz Khas,1.35,138.11,84.22,18,Smart Card,weekend
76374,25/09/2023,Laxmi Nagar,Hauz Khas,6.19,152.38,104.67,18,Single,
141029,20/12/2024,Inderlok,Old Delhi,2.11,107.19,116.53,17,Tourist Card,festival
31175,17/04/2022,Shivaji Park,Janakpuri West,1.26,188.09,58.54,17,Single,maintenance
99854,22/11/2022,Dilshad Garden,Barakhamba Road,6.39,190.68,70.41,21,Tourist Card,peak
27606,13/04/2022,  Kashmere Gate ,Inderlok,14.91,63.57,42.42,21,Tourist Card,peak
26716,07/04/2024,Barakhamba Road,Old Delhi,0.79,165.99,52.07,19,Smart Card,
96775,24/12/2023,Dilshad Garden,Punjabi Bagh,6.12,171.26,24.07,16,Smart Card,maintenance
99072,22/11/2024, Mandi House  ,AIIMS,2.27,145.83,95.61,18,Tourist Card,
71230,03/10/2022,Inderlok,Hauz Khas,4.68,147.63,12.86,31,Tourist Card,
57023,25/04/2022,Punjabi Bagh,Shivaji Park,18.82,156.35,52.54,22,Single,
32372,16/10/2023,Laxmi Nagar,Model Town,1.25,122.29,58.55,14,Single,peak
146495,01/03/2024,  NETAJI SUBHASH PLACE ,Shivaji Park,1.08,184.44,119.58,28,Single,
57010,30/01/2024,Netaji Subhash Place,AIIMS,18.19,120.02,112.94,33,Smart Card,maintenance
12412,21/08/2024, Rajouri Garden  ,Mandi House,2.52,117.98,40.95,20,Single,peak
149106,05/04/2022,  rajiv chowk  ,Janakpuri West,11.53,118.23,103.21,21,Return,peak
23313,20/04/2022,Barakhamba Road,Central Secretariat,5.9,199.84,93.47,8,Return,
54824,30/03/2023,Jasola Vihar,Barakhamba Road,4.82,29.83,113.1,21,Smart Card,
46852,21/10/2022,Old Delhi,Rajiv Chowk,9.6,191.75,88.56,27,Smart Card,peak
97540,19/05/2023,Dilshad Garden,Jasola Vihar,5.57,91.48,20.27,22,Smart Card,maintenance
41569,05/10/2024,   MANDI HOUSE ,Dilshad Garden,0.86,27.99,15.72,21,Smart Card,peak
123280,18/11/2022,   Inderlok   ,Laxmi Nagar,1.66,14.71,38.4,25,Single,peak
97360,01/08/2022,Kalkaji Mandir,Old Delhi,8.23,121.3,85.12,23,Tourist Card,weekend
137479,25/06/2022,Kalkaji Mandir,Old Delhi,11.86,60.12,119.61,20,Tourist Card,maintenance
140147,19/07/2024,  JASOLA VIHAR  ,Punjabi Bagh,7.06,54.99,118.87,19,Smart Card,weekend
28142,18/04/2023, New Delhi   ,Janakpuri West,5.4,42.62,96.81,19,Return,off-peak
44937,18/05/2023,Dilshad Garden,Laxmi Nagar,3.37,170.64,73.7,20,Single,maintenance
119864,08/03/2023, Rajiv Chowk   ,Shivaji Park,2.83,112.98,46.32,26,Single,festival
104793,21/09/2024,Hauz Khas,Pragati Maidan,8.23,95.02,79.32,21,Smart Card,maintenance
97034,13/06/2023,   PRAGATI MAIDAN  ,Rajiv Chowk,1.27,153.5,32.76,12,Smart Card,
42914,07/08/2023,  Laxmi Nagar  ,Inderlok,1.12,193.09,107.57,17,Smart Card,weekend
39923,18/06/2023,Kashmere Gate,AIIMS,0.55,62.89,65.97,22,Single,off-peak
60546,26/01/2023,AIIMS,Netaji Subhash Place,8.39,133.18,37.53,23,Single,peak
86270,25/04/2023,   Dilshad Garden   ,Netaji Subhash Place,7.34,41.62,30.16,18,Single,off-peak
117408,04/09/2023,  Central Secretariat ,Shivaji Park,7.91,189.57,61.81,28,,festival
78214,07/08/2022,Model Town,AIIMS,4.55,174.72,81.6,13,Single,weekend
35263,04/10/2023,Kalkaji Mandir,Rajouri Garden,1.13,51.31,76.73,19,Smart Card,maintenance
55100,08/08/2024,Punjabi Bagh,Jasola Vihar,4.59,67.12,86.39,27,Smart Card,festival
28180,13/01/2022,Rajiv Chowk,Model Town,3.37,67.7,92.28,20,Smart Card,peak
11872,12/03/2023,   Noida City Centre ,Mandi House,31.65,176.45,88.78,20,Single,maintenance
110720,25/07/2023,  punjabi bagh  ,Laxmi Nagar,2.61,32.59,45.63,17,Smart Card,weekend
7968,05/02/2022,  Punjabi Bagh  ,Jasola Vihar,13.59,187.89,19.53,17,Single,off-peak
128956,01/02/2023,Shivaji Park,Chandni Chowk,0.77,68.04,49.45,25,Single,off-peak
40109,15/09/2024,Model Town,Hauz Khas,1.72,190.2,108.16,16,Single,festival
31823,21/01/2023,Old Delhi,Inderlok,2.05,95.56,46.24,16,Tourist Card,maintenance
147993,18/06/2022,   PRAGATI MAIDAN ,Kirti Nagar,3.33,102.4,8.85,16,Single,maintenance
17348,03/02/2024,   RAJIV CHOWK  ,Kalkaji Mandir,4.89,185.11,75.02,15,Single,weekend
101269,26/03/2022,   MODEL TOWN   ,AIIMS,6.58,54.48,22.34,16,Tourist Card,maintenance
50201,02/01/2022,Kalkaji Mandir,Model Town,2.78,112.08,62,17,Return,off-peak
23430,08/08/2022,Kashmere Gate,Inderlok,1.61,129.69,110.78,18,Tourist Card,
11139,24/01/2024,Kirti Nagar,Central Secretariat,16.8,171.41,119.3,18,Tourist Card,maintenance
114100,24/07/2023,Model Town,Chandni Chowk,2.43,108.48,47.75,24,Smart Card,weekend
145789,06/04/2022,Inderlok,Punjabi Bagh,1.81,99.33,97.73,17,Tourist Card,maintenance
31056,22/12/2024,Chandni Chowk,Jasola Vihar,0.86,39.05,25.81,20,Tourist Card,weekend
5902,18/08/2023,Central Secretariat,Mandi House,5.81,92.12,106.46,13,Smart Card,
118948,06/01/2024,Janakpuri West,Shivaji Park,7.87,127.11,31.37,14,Smart Card,festival
29985,19/06/2022,AIIMS,Kirti Nagar,9.15,84.81,89.31,20,Single,maintenance
64310,16/08/2023,Barakhamba Road,Chandni Chowk,0.94,151.28,52.15,15,Tourist Card,
74521,20/04/2024,Jasola Vihar,Model Town,5.28,72.08,64.63,22,Smart Card,festival
124866,11/08/2023,Shivaji Park,Inderlok,9.96,195.73,53.33,13,Smart Card,
136729,15/09/2023,Dilshad Garden,Jasola Vihar,1.57,42.35,101.69,16,Tourist Card,off-peak
104212,20/10/2023,Shivaji Park,Noida City Centre,12.7,137.96,5.37,11,Single,maintenance
130514,08/03/2022,  Model Town  ,Netaji Subhash Place,1.98,46.35,76.02,19,Single,peak
149077,20/05/2024,New Delhi,AIIMS,3.01,75.42,16.99,24,Tourist Card,off-peak
6722,24/03/2022,Inderlok,Rajiv Chowk,12.98,44.84,98.79,20,Smart Card,
24227,03/01/2024,Janakpuri West,Inderlok,2.09,29.25,60.84,21,Return,weekend
112021,05/08/2023,  AIIMS  ,Mandi House,7.09,82.27,53.72,19,Single,maintenance
78223,16/08/2023,AIIMS,Dilshad Garden,0.94,166.72,96.46,17,Single,weekend
40462,06/09/2022,   NEW DELHI  ,Hauz Khas,4.25,13.93,40,22,Return,
31751,15/11/2022,Pragati Maidan,Central Secretariat,13.72,106.16,5.26,8,Tourist Card,off-peak
73862,10/09/2023,   NOIDA CITY CENTRE  ,Hauz Khas,4.81,36.03,34.51,8,Return,festival
63134,22/05/2023,Laxmi Nagar,Inderlok,3.61,144.02,54.77,22,Smart Card,weekend
45034,19/06/2023,Netaji Subhash Place,Rajouri Garden,1.01,175.41,59.7,12,Single,festival
34595,06/08/2023,Netaji Subhash Place,Inderlok,1.34,155.6,17.24,24,Single,
87469,20/02/2023,Kirti Nagar,Model Town,2.71,121.59,113.73,29,Single,peak
25170,28/01/2022,  JANAKPURI WEST  ,Noida City Centre,1.04,11.94,62.83,25,Tourist Card,festival
143402,18/10/2023, Old Delhi  ,Model Town,8.16,189.86,89.26,24,Smart Card,
98865,15/10/2022,Dilshad Garden,Old Delhi,13.39,134.83,12.93,19,Smart Card,festival
61930,05/10/2024,Punjabi Bagh,Kashmere Gate,10.91,106.37,102.63,18,Return,peak
135510,21/12/2023,AIIMS,Noida City Centre,4.85,132.37,90.97,21,Tourist Card,
10383,06/10/2022,Janakpuri West,Rajouri Garden,1.59,26.72,29.66,18,Tourist Card,
65451,18/12/2022,  Noida City Centre   ,Hauz Khas,12.67,104.68,12.66,15,Single,
90518,13/05/2024,Netaji Subhash Place,Chandni Chowk,4.9,182.05,15.93,20,Tourist Card,festival
83363,05/04/2022,  rajiv chowk   ,Netaji Subhash Place,14.93,93.16,28.96,22,Tourist Card,maintenance
90374,24/10/2023,Chandni Chowk,Pragati Maidan,12.37,87.85,56.73,24,Tourist Card,off-peak
36036,24/01/2024,Barakhamba Road,New Delhi,5.02,79.88,44.34,14,Single,
18074,09/08/2024, shivaji park  ,Inderlok,19.73,187.24,68.14,19,Return,peak
38068,21/07/2024,Central Secretariat,AIIMS,2.37,96.35,97.54,14,Tourist Card,weekend
127811,02/04/2024,Laxmi Nagar,Janakpuri West,9.63,179.79,56.41,9,Tourist Card,
84417,03/11/2023,Netaji Subhash Place,Inderlok,6.47,136.32,23.06,18,Tourist Card,off-peak
129993,19/05/2023,  Kalkaji Mandir ,Jasola Vihar,1.01,163.08,101.7,18,Smart Card,
30683,16/11/2024,  AIIMS  ,New Delhi,6.73,120.13,114.67,25,Return,off-peak
35586,14/05/2024,  Kashmere Gate ,Mandi House,8.73,125.49,36.01,30,Smart Card,weekend
124482,04/10/2023,Jasola Vihar,Model Town,6.85,134.21,65.88,18,Single,weekend
5783,15/10/2023,Kashmere Gate,Rajiv Chowk,5.93,76.63,113.47,21,Smart Card,
119265,10/04/2024,Inderlok,Noida City Centre,7.68,187.45,12.07,23,Single,
147236,15/01/2022, noida city centre ,New Delhi,2.35,77.47,11.99,14,Single,off-peak
118414,23/07/2023,Punjabi Bagh,Laxmi Nagar,2.27,87.01,10.06,26,Smart Card,festival
19170,17/05/2024,Netaji Subhash Place,Central Secretariat,5.65,121.45,30.67,21,Single,
9716,01/07/2023,Mandi House,Shivaji Park,5.42,102.38,91.73,20,Return,festival
10700,10/02/2023,Shivaji Park,Laxmi Nagar,13.9,155.89,61.79,22,Return,peak
76560,16/05/2023,Mandi House,Inderlok,1.66,170.52,37.75,14,Return,peak
115701,24/11/2024,   Shivaji Park  ,Kashmere Gate,5.72,192.45,13.72,13,Tourist Card,festival
119969,17/05/2022,Inderlok,Barakhamba Road,2.77,160.09,89.08,21,Tourist Card,off-peak
4896,30/03/2022,Mandi House,Old Delhi,9.66,103.39,13.17,18,Smart Card,
91879,02/05/2024,Barakhamba Road,Model Town,7.08,163.11,70.96,22,Tourist Card,
56274,04/08/2023,Jasola Vihar,Pragati Maidan,4.67,31.27,52.02,23,Single,peak
121238,16/05/2022,AIIMS,Central Secretariat,10.58,82.05,69.11,21,Single,maintenance
144468,16/10/2022,  Pragati Maidan ,Model Town,2.31,57.86,115.25,19,Single,maintenance
98453,16/07/2024,Kirti Nagar,Kashmere Gate,9.35,76.35,18.84,15,Tourist Card,weekend
18753,19/11/2022,AIIMS,Netaji Subhash Place,2.02,126.28,60,16,Return,peak
29302,14/10/2022,Rajouri Garden,Rajiv Chowk,0.56,71.98,23.95,14,Single,weekend
48232,04/02/2023,Hauz Khas,Central Secretariat,15.7,119.19,14.94,23,Smart Card,
102748,01/10/2024, Rajouri Garden   ,Old Delhi,3.91,40.59,26.66,20,Single,off-peak
72983,06/09/2024,Chandni Chowk,Central Secretariat,3.15,192.39,81.37,16,Single,
98541,05/02/2024,Central Secretariat,Model Town,4.91,125.87,87.02,22,Tourist Card,off-peak
81438,09/08/2024,   jasola vihar   ,Dilshad Garden,4.52,123.81,116.04,21,Return,
141827,22/06/2024,Mandi House,Noida City Centre,1.19,15.55,115.96,24,Return,off-peak
46480,09/09/2023,   Netaji Subhash Place  ,Noida City Centre,3.11,187.15,49.14,23,Return,peak
68620,23/06/2024,   Mandi House  ,Kalkaji Mandir,2.22,48.36,58.27,19,Tourist Card,off-peak
124983,11/08/2023,Shivaji Park,Barakhamba Road,1.41,174.53,86.83,26,Return,maintenance
88734,02/10/2022,Janakpuri West,Pragati Maidan,2.34,79.04,14.05,30,Return,peak
208,28/12/2023,   Shivaji Park ,Kashmere Gate,3.3,115.45,104.08,30,Tourist Card,off-peak
28983,18/08/2022,Noida City Centre,Central Secretariat,2.36,163.39,43.7,14,Tourist Card,festival
25593,02/03/2024,Netaji Subhash Place,AIIMS,7.51,187.96,72.81,19,Tourist Card,maintenance
68911,16/07/2023,Jasola Vihar,AIIMS,1.03,158.39,53.18,14,Tourist Card,peak
10527,30/09/2023,  Kalkaji Mandir  ,Rajouri Garden,3.5,137.89,82.24,23,Return,off-peak
48605,01/11/2023,Kashmere Gate,Chandni Chowk,2.47,59.61,60.4,28,Smart Card,off-peak
42829,06/10/2023,Pragati Maidan,Hauz Khas,0.68,115.15,8.4,29,Smart Card,weekend
95674,08/01/2022, Laxmi Nagar  ,Netaji Subhash Place,10.07,18.58,104.51,17,Single,off-peak
131734,25/01/2024, Mandi House  ,Chandni Chowk,0.7,139.67,51.98,29,Tourist Card,off-peak
97544,09/10/2022,Hauz Khas,Chandni Chowk,2.06,14.34,50.09,28,Single,peak
53364,14/03/2023,Old Delhi,Central Secretariat,2.56,13.29,23.22,26,Single,peak
9687,09/11/2022,Shivaji Park,Kashmere Gate,0.71,59.99,106.66,15,Smart Card,maintenance
125542,05/03/2022,   RAJOURI GARDEN  ,Kalkaji Mandir,2.44,46.37,7.65,19,Return,weekend
136322,25/03/2024, Chandni Chowk  ,Inderlok,1.3,108.37,31.25,25,Single,
74070,10/02/2023,   Netaji Subhash Place ,Rajiv Chowk,3.43,41.67,48.77,28,Smart Card,festival
45114,18/08/2024,  Punjabi Bagh ,Hauz Khas,5.01,35.44,24.76,23,Single,off-peak
73795,06/07/2024,Kalkaji Mandir,Inderlok,4.44,84.73,42.06,16,Single,maintenance
56550,27/03/2023,Barakhamba Road,Kashmere Gate,2.38,133.63,119.6,20,Return,festival
125704,14/11/2023,Dilshad Garden,Inderlok,4.36,144.75,69.9,15,Tourist Card,off-peak
145557,18/07/2023,Rajouri Garden,Jasola Vihar,0.86,87.65,104.86,18,Tourist Card,
135328,28/12/2024,Janakpuri West,Kirti Nagar,10.64,13.02,30.57,19,Return,peak
36379,10/07/2022,AIIMS,Jasola Vihar,3.17,38.13,29.29,26,Smart Card,weekend
10757,20/07/2022,Kashmere Gate,Dilshad Garden,5.64,27.77,52.99,26,Tourist Card,festival
64316,06/07/2022,Mandi House,Janakpuri West,3.71,29.42,116.63,25,Single,
72241,07/12/2023,Janakpuri West,Hauz Khas,6.66,37.03,87.03,18,Single,maintenance
116493,29/09/2024,Shivaji Park,Kalkaji Mandir,4.27,135.23,25.83,18,Smart Card,maintenance
